sg,id,type,temp,comment,time,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
,manual,manual,14.9,,1678374000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,Af3ymtyIQ6JMwujOx3fawiOYQxowxf,2023-03-09T15:00:00.000Z
,manual,manual,14.1,,1678361400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,7aOBGxiqaj8kMisDB9JVr6Bo0niyuR,2023-03-09T11:30:00.000Z
,manual,manual,14.5,,1678345200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,8Ao4u10Zt1mRVoyVHGmF17biyJmmqI,2023-03-09T07:00:00.000Z
,manual,manual,14.5,,1678315500000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,Bo9LhKhKF6vooUijB0iSgXUUQGTEM3,2023-03-08T22:45:00.000Z
,manual,manual,14.7,,1678294800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,g2shmpVtT8l126qajKN8F7LymhRuJ9,2023-03-08T17:00:00.000Z
,manual,manual,14.1,,1678255200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,G5NDZKirsaolmFPJZriztcTctXqXRl,2023-03-08T06:00:00.000Z
,manual,manual,14.7,,1678224600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,weGuPlrZHGgl3v4bzVKFkRHrDI5cmB,2023-03-07T21:30:00.000Z
,manual,manual,14.1,,1678208400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,DOOZwjKT4SCFwgMjJqMtcenkLSiC1L,2023-03-07T17:00:00.000Z
,manual,manual,14.2,,1678183200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,iHM4PU0M6Ff6u08cmUFCamhF034qwD,2023-03-07T10:00:00.000Z
,manual,manual,14.6,,1677672000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,TZVEKAeiEiafn9G9U0umGf2v8jTJNl,2023-03-01T12:00:00.000Z
,manual,manual,14.5,,1677654000000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,bIVXfcYlLPbXdmqDRqmkCN9T3aqxEp,2023-03-01T07:00:00.000Z
,manual,manual,14.4,,1677624300000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,r73iAZkw9XXXJiTD2PymOZ075LIkbx,2023-02-28T22:45:00.000Z
,manual,manual,14.4,,1677603600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,geXDP3RTyZrAVWs1VZi7Ra5CNaWBwp,2023-02-28T17:00:00.000Z
,manual,manual,14.4,,1677567600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,EcMeWqfDWA66Rt6VRrosw7EC2ZPx8o,2023-02-28T07:00:00.000Z
,manual,manual,14.2,,1677531600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,gAqjdnY0oGws55XIJ7x2wFkXfCNpx4,2023-02-27T21:00:00.000Z
,manual,manual,14.2,,1677517200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,ZaZz8Xurhi3lIKooSTrYKFGZaYNCRZ,2023-02-27T17:00:00.000Z
,manual,manual,14.2,,1677479400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,zhqGpctlDWT9mqx5lvp16HIM5ZLD2r,2023-02-27T06:30:00.000Z
,manual,manual,14,,1677436200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,q6rO69OpzaUztRTwsSi2WfTfQYjxbz,2023-02-26T18:30:00.000Z
,manual,manual,14.8,,1677421800000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,qFGVcbt28cqzAepwxUGWCnACord8Z9,2023-02-26T14:30:00.000Z
,manual,manual,14.3,,1677398400000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,yrLQdyFn2f4FJVPZB45eSradCZDoRR,2023-02-26T08:00:00.000Z
,manual,manual,14.3,,1677360600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,zVlRtFyx6FsPoLulrKltYQvrxo6uea,2023-02-25T21:30:00.000Z
,manual,manual,14.4,,1677337200000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,BBQAyFQabTLQmzU5hRRyt987mpH3QR,2023-02-25T15:00:00.000Z
,manual,manual,14.7,,1677306600000,I8vTYp6ZZlYZ3zgAY4l88mw1WvwW67$0$manual$manual$0,oaMBWgjDyXZ03WyomwDFMWEE4LsVZh,2023-02-25T06:30:00.000Z
