type,id,time,comment,sg,temp,__acc_reading_doc_id,__acc_reading_data_id,timepoint,ph,pressure
manual,manual,1761213600000,,,17.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,YonOXfwvwsD11EjN6V74uaTvOj0adn,2025-10-23T10:00:00.000Z
manual,manual,1761199200000,,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,JeHVdaFr3me6413aKznmGocHx82BoK,2025-10-23T06:00:00.000Z
manual,manual,1761163200000,,,17.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,3XrB6cxSpELOtOKjC0e9Fb1VNtsuG2,2025-10-22T20:00:00.000Z
manual,manual,1761148800000,,,16,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,DoBlpfuLo5cTRmFZQTVkLyd23GJj2b,2025-10-22T16:00:00.000Z
manual,manual,1761112800000,,,17.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,lKswliReDGQU34TfLzO7tRCafIFFm3,2025-10-22T06:00:00.000Z
manual,manual,1761076800000,,,16.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,4McwBLB800q6WxxMzLtMwesRB8eb7F,2025-10-21T20:00:00.000Z
manual,manual,1761066000000,,,17.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,KJwS00rYK1nYRwWeUlNvux6Lnc8YaI,2025-10-21T17:00:00.000Z
manual,manual,1761026400000,,,16.5,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,yaCcHtglHzt7pSzrju2cwzieUjXK5C,2025-10-21T06:00:00.000Z
manual,manual,1760983200000,,,16.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,KIUOHKCghC25KU6d6Jk5l1P6CBLdbP,2025-10-20T18:00:00.000Z
manual,manual,1760972400000,,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,C3ppgH184No7IBKLnQtc14h772JWkv,2025-10-20T15:00:00.000Z
manual,manual,1760936400000,,,16.4,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,nQB1hWX5EUSo08xmqnmqnwe9JkMMBd,2025-10-20T05:00:00.000Z
manual,manual,1760904000000,,,17.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,XYpFB9kslMGjDIfqYqYsIIGRCb5Nwk,2025-10-19T20:00:00.000Z
manual,manual,1760886000000,,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,An14raNIgTDQDjLZ9R2OMojFvPLciA,2025-10-19T15:00:00.000Z
manual,manual,1760875553256,,1.007,20.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,fCXVvjWHWLFZuCkjZ6bXq9Ic69Vt5J,2025-10-19T12:05:53.256Z,4.11,0.145038
manual,manual,1760868000000,no bubbles.,,20.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,YtrZqWzWlgle6h0V1qgaZyYFBxrW0Z,2025-10-19T10:00:00.000Z,,652.66982
manual,manual,1760857200000,no bubbles.,,19.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,dHpUnB3EsjSgOfhgGHw3uW0OsjRrO1,2025-10-19T07:00:00.000Z,,696.181141
manual,manual,1760810400000,no bubbles.,,20.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,rYhwkEVUtSsdmpxqfmONmqefb69A3d,2025-10-18T18:00:00.000Z,,652.66982
manual,manual,1760799600000,no bubbles.,,20,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,GpUhTAC2TamHh5CKWgDGYHZvzf0bhi,2025-10-18T15:00:00.000Z,,652.66982
manual,manual,1760787000000,no bubbles.,,20.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Y8W4T2uEMVnEv25iTU1pqcxJP73jAB,2025-10-18T11:30:00.000Z,,652.66982
manual,manual,1760767200000,no bubbles.,,20.8,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,3o4iyuwpewBeM7B0EyLiOaVUyowHvF,2025-10-18T06:00:00.000Z,,652.66982
manual,manual,1760736600000,no bubbles.,,20.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Mtm6vp1gwBYqIt1qou0DZzjIuevY1Y,2025-10-17T21:30:00.000Z,,652.66982
manual,manual,1760725800000,no bubbles.,,21,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,9zGUvoGPTC5tzhaUT2en4EvEty46DG,2025-10-17T18:30:00.000Z,,652.66982
manual,manual,1760715000000,no bubbles.,,20.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,J7lhKD4GOVFV1kkGfXQ26pdv5LA07v,2025-10-17T15:30:00.000Z,,652.66982
manual,manual,1760680800000,no bubbles.,,20.8,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,GVHNOz8f5RSLHSIz2C4IwXYJAYgXPU,2025-10-17T06:00:00.000Z,,580.150951
manual,manual,1760644800000,no bubbles.,,20.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,52kTUeWCFxTu8qcpuJ3fsNmJSmO5pD,2025-10-16T20:00:00.000Z,,652.66982
manual,manual,1760637600000,no bubbles.,,20.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,ZIp8yakOkkiuiczgxxC4uu5PNFA99c,2025-10-16T18:00:00.000Z,,652.66982
manual,manual,1760628600000,no bubbles.,,20.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,A91YPokJJSWRXO80hsNbNwnRwrStKJ,2025-10-16T15:30:00.000Z,,652.66982
manual,manual,1760593500000,no bubbles.,,16.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,BzGG6wveLHyRwAmNzmqn31ZFcg8GIk,2025-10-16T05:45:00.000Z,,652.66982
manual,manual,1760558400000,no bubbles.,,16.5,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,5gQTDKCeEUDOwMsxHl7Acjejfa7Y5G,2025-10-15T20:00:00.000Z,,652.66982
manual,manual,1760547600000,no bubbles.,,16.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,EX2SCLT9Inj35rKbDkEzdONGdZlxLc,2025-10-15T17:00:00.000Z,,652.66982
manual,manual,1760504400000,no bubbles.,,16.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Hf0ZGVMTuYDvvXHd65UQdEPVBsL7ml,2025-10-15T05:00:00.000Z,,652.66982
manual,manual,1760472000000,no bubbles.,,16.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,UmfpheJmIYK9fx2fUDMXaVdi3fgPcz,2025-10-14T20:00:00.000Z,,652.66982
manual,manual,1760457600000,no bubbles.,,16.1,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,L114XEx00obgXbuHeHl3zT9hRKtLMv,2025-10-14T16:00:00.000Z,,652.66982
manual,manual,1760419800000,no bubbles.,,16.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,M4D4wo5gUDnRzYxRJ6YXMfltXyNNBE,2025-10-14T05:30:00.000Z,,652.66982
manual,manual,1760385600000,one bubble.,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,MFEHSrToRaDX4bYWMZiURpBREWlziE,2025-10-13T20:00:00.000Z,,725.188689
manual,manual,1760373900000,two bubbles.,,16.4,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,SxTw2hDkuVMQJjs9KKvMwByodaTkkJ,2025-10-13T16:45:00.000Z,,725.188689
manual,manual,1760335200000,no bubbles.,,17,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,yiCedRKuKC5mWFTCsinAarQRAIJt96,2025-10-13T06:00:00.000Z,,580.150951
manual,manual,1760292000000,no bubbles.,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Z6hxJ7gdDFWIIIf2Q3KNfgHubhYvpd,2025-10-12T18:00:00.000Z,,652.66982
manual,manual,1760276700000,no bubbles.,,16.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,8elRgJZpQ40PFOssndW0g5CHvp6MEy,2025-10-12T13:45:00.000Z,,652.66982
manual,manual,1760263200000,no bubbles.,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,9WPDrtyYhi6L0LYMoNMIsQgFPCLpLJ,2025-10-12T10:00:00.000Z,,652.66982
manual,manual,1760254200000,no bubbles.,,16.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,neImrbKJVKTRDdfF9iBo4Pzj2ZRftY,2025-10-12T07:30:00.000Z,,652.66982
manual,manual,1760205600000,one bubble.,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,82I8taW1beC03VhrkqehmLA6L4f0zA,2025-10-11T18:00:00.000Z,,725.188689
manual,manual,1760194800000,no bubbles.,,16.7,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,365Umk157CuabGotcEp2uazF78cQ4l,2025-10-11T15:00:00.000Z,,652.66982
manual,manual,1760162400000,no bubbles.,,16.2,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,cv4MmNKn5eXAo6O3XkxQF5ywUYffin,2025-10-11T06:00:00.000Z,,696.181141
manual,manual,1760126400000,one bubble.,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Db47UsjozYIbsSRPth2qFBPxmILYAl,2025-10-10T20:00:00.000Z,,725.188689
manual,manual,1760112000000,one bubble.,,16.7,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,HE9hSxal646hcGSyaRuq4xKbhYgTSp,2025-10-10T16:00:00.000Z,,725.188689
manual,manual,1760075100000,no bubbles.,,16.6,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,xB2sHN5DpaKJokrNEaxJ4GSqBj0Wbx,2025-10-10T05:45:00.000Z,,652.66982
manual,manual,1760040000000,no bubbles.,,16.4,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,xWArp6tGQ7jXvZT6t7OtRF9GRyP1A1,2025-10-09T20:00:00.000Z,,652.66982
manual,manual,1760023800000,one bubble.,,16.7,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,gcueAG604iHSpa4PiDzgHy7j7BraJp,2025-10-09T15:30:00.000Z,,725.188689
manual,manual,1759986900000,one bubble.,,16.7,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,SelI8UMnWGaB9igDqHE8vqN0K3nTS5,2025-10-09T05:15:00.000Z,,725.188689
manual,manual,1759953600000,two bubbles.,,17.4,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,KDduYopfabD1wOjeb6KDsvDUgmYnsF,2025-10-08T20:00:00.000Z,,725.188689
manual,manual,1759942800000,two bubbles.,,17.5,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,tE5cSYLXhJ89RZF0oRjaePnY9MK5vK,2025-10-08T17:00:00.000Z,,725.188689
manual,manual,1759901400000,three bubbles.,,17.9,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,eBRi4y6JNaYt4eQoLxQyDrcgYGZ2D5,2025-10-08T05:30:00.000Z,,725.188689
manual,manual,1759867200000,many bubbles.,,17.8,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,6a75aJDNu09wxdnuLIXUN6wYC5qH11,2025-10-07T20:00:00.000Z,,725.188689
manual,manual,1759851900000,many bubbles.,,17.4,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,p9hGVokxqpOM8yjJnj2F7vTzfZ007A,2025-10-07T15:45:00.000Z,,725.188689
manual,manual,1759815000000,many bubbles.,,17.4,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,uTFBYcBGnEsb2PhuZps7EK9WhU0MDQ,2025-10-07T05:30:00.000Z,,725.188689
manual,manual,1759773600000,three bubbles,,17.3,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,PlsxAmnImBxAehy4ut1cm4RPbRmOHr,2025-10-06T18:00:00.000Z,,725.188689
manual,manual,1759764600000,two bubbles,,16.8,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,ArFIUcOSJloPkAXgWjP7Lmlvpummkj,2025-10-06T15:30:00.000Z,,725.188689
manual,manual,1759731480000,,1.042,16.4,R8wQFGnFbM4Jif6esQfjevIif3vkJw$0$manual$manual$0,Mg0kywSNfCNuOa8q8StmNyJOBujPo6,2025-10-06T06:18:00.000Z,5.32,0.145038
