temp,comment,type,time,id,sg,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
15.5,,manual,1672862400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,cPmplSJRjBwwlRSuDeanoYRauF46ck,2023-01-04T20:00:00.000Z
15.4,,manual,1672813800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,2HDmsNavAdcIUzTX1vmJugK32aqQrT,2023-01-04T06:30:00.000Z
15.5,,manual,1672786800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,MJoW7ahPuQWYkOlK5TGYeqlvuhMInO,2023-01-03T23:00:00.000Z
15.5,,manual,1672772400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,w4NFgPR1fFwLfQ0H7zhh6ieizmdfbh,2023-01-03T19:00:00.000Z
15.7,,manual,1672686000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,YiGyPREt4t6PD1sPrTG651GDy2lGYF,2023-01-02T19:00:00.000Z
15.7,,manual,1672641000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,XOyd0iyH5dvNYv5lW8kXoOUBYBxM6p,2023-01-02T06:30:00.000Z
15.2,,manual,1672610400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,2QqEyZG1d8PQsUQGmsM6apGQxxOFg9,2023-01-01T22:00:00.000Z
14.1,,manual,1672480800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,3edoU73liNMihMn0nipTnF4zSwCRIU,2022-12-31T10:00:00.000Z
14.7,,manual,1672390850014,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,p34pMWze6qXBsjFEytlzV9P2f5G8po,2022-12-30T09:00:50.014Z
14.1,,manual,1672354800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,dO4v4ECsA79juLYjZl2u3BCY9Tvxks,2022-12-29T23:00:00.000Z
14.1,,manual,1672340400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,WLdxZCxo9X2q0iRxhbCfwbKb1btGlC,2022-12-29T19:00:00.000Z
14.4,,manual,1671775200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,x2mWfIw9oA14v1pxjmhwUm7wtmu6qW,2022-12-23T06:00:00.000Z
14.5,,manual,1671692400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,aJfKWCROCoxcl2KTCxCDAOTMLHhRoX,2022-12-22T07:00:00.000Z
14.5,,manual,1671651000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,r4WojD2BQWhqBzORaORMvW48De1cxW,2022-12-21T19:30:00.000Z
14,,manual,1671606000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,ODbnik1lVVfAdcen00BEzTLJTnv18P,2022-12-21T07:00:00.000Z
14.2,,manual,1671570000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,X7TBR2bl46G94gpQSgNeS6w7yxNMd5,2022-12-20T21:00:00.000Z
13.6,,manual,1671399000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,3IqJBBjGtyTPANDGeACwJMyFzivxyO,2022-12-18T21:30:00.000Z
13.7,,manual,1671368400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,9Cz3C102KqvdCDsG6Lc5fW0hnnPgPV,2022-12-18T13:00:00.000Z
16.8,,manual,1671133680000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,dPXWOtF3EYiZn8Z9poonhPnIL6bqiV,2022-12-15T19:48:00.000Z
15.8,,manual,1670958000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,ezp7hyKiKiHmEgExxHraqGYiF08XS3,2022-12-13T19:00:00.000Z
16,,manual,1670943600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,lNuG0polkocNVsYkDLjLBkckjkbqGl,2022-12-13T15:00:00.000Z
16.1,,manual,1670929200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,eiZ9Bk38TtReRL1u012sKQcbY8qJWD,2022-12-13T11:00:00.000Z
16.7,,manual,1670914800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,AxrxMKbWL7o96xT0cKIflkPvO7hAku,2022-12-13T07:00:00.000Z
17.3,,manual,1670900400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,dkrvkJrL8vivIH9IbSjh2poAybAmIN,2022-12-13T03:00:00.000Z
17.8,,manual,1670886000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,Qxihsg19OpiFxilxbd9boWPQtUH8Oa,2022-12-12T23:00:00.000Z
18.1,,manual,1670871600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,ZNQ1PJX9ZkZMmoFPdtvLHHReUsdJtu,2022-12-12T19:00:00.000Z
18.3,,manual,1670857200000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,3Kbltw4lUZ3XbPcyGFZ0PgX3Wz2GDW,2022-12-12T15:00:00.000Z
18.3,,manual,1670842800000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,NZG9U1MSv8plUhFSnadfJirfUN0epi,2022-12-12T11:00:00.000Z
18.3,,manual,1670828400000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,hiByrHF5U1m25Jyi0sG3JvEtZ20hYm,2022-12-12T07:00:00.000Z
18.3,,manual,1670814000000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,GZZJjqxT8jo7OdNtr9fK2Louj89Tdz,2022-12-12T03:00:00.000Z
18.3,,manual,1670799600000,manual,,QqjKJP3vUVrolAddmPMIuTOfXvaHmC$0$manual$manual$0,scSbqMbgtOHnuV7C39w2kuR5epBEwI,2022-12-11T23:00:00.000Z
