temp,type,comment,sg,time,id,__acc_reading_doc_id,__acc_reading_data_id,timepoint,pressure,ph
16.5,manual,,,1737198000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,9wQBljpXDdhQE0oulv2cXxSWeIiovt,2025-01-18T11:00:00.000Z
17.2,manual,,,1737183600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,UUGSY6N0PxZon2VT46bECQBlgmnSCS,2025-01-18T07:00:00.000Z
16.7,manual,,,1737169200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,dNZU95mNErr81XXdvpB0H2YAZdANyu,2025-01-18T03:00:00.000Z
17.1,manual,,,1737154800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,EfhPoa9DzaaWHvVYKTdsAp4H7Ihv5C,2025-01-17T23:00:00.000Z
17.4,manual,,,1737140400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,KBFjSThBHLIft5Ew4DBJ5sloxhGkFP,2025-01-17T19:00:00.000Z
16.4,manual,,,1737126000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,hpPHsaV14C5sQoPCXPRUbL7aPob5b6,2025-01-17T15:00:00.000Z
16.7,manual,,,1737111600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,AFzdzlwVGCbEbOx37FHRUIcoREnMPk,2025-01-17T11:00:00.000Z
16.9,manual,,,1737097200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,N3ieMhDR6vt6mhkzqNWbaiMYrbkxGl,2025-01-17T07:00:00.000Z
17.1,manual,,,1737082800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,NPNAGgxUTHm7dMuXsj0Nnkw0iFvqUN,2025-01-17T03:00:00.000Z
17.1,manual,,,1737068400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,wmS7l8lzofS8Sgr6DT66Kf2Vmcq2wI,2025-01-16T23:00:00.000Z
17,manual,,,1737054000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,ho1JBn00A9bJtZqVbQNpyyAfWznLXp,2025-01-16T19:00:00.000Z
17.1,manual,,,1737039600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,URKDSMQYRJvIEeTXiIrocEiuoH4uSt,2025-01-16T15:00:00.000Z
17,manual,,,1737025200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,zU0L3NPCJTBS1OCYPCdw1McBwrgMI0,2025-01-16T11:00:00.000Z
16.5,manual,,,1737010800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,xOeubcr5jyqHx7qayGPsB3F019JjKJ,2025-01-16T07:00:00.000Z
16.7,manual,,,1736996400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,x7umj2NcnWsYoukQvPKewBa6GRfmo4,2025-01-16T03:00:00.000Z
17.3,manual,,,1736982000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,A3cejKYvVcH5zFq6nA3C4S1w6zx3Cl,2025-01-15T23:00:00.000Z
17,manual,,,1736967600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,e9gXVMpg2SATXQvb9qD3zUdxiqxfKy,2025-01-15T19:00:00.000Z
16.9,manual,,,1736953200000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,ppIgqNHtN69OHfondYl3q26oLabUnY,2025-01-15T15:00:00.000Z
16.5,manual,,,1736938800000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,lLCaa14IqBOmTats9BxA7aAHGchRH1,2025-01-15T11:00:00.000Z
16.9,manual,,,1736924400000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,EQC0ClzmC7rEMK42GyU0VXgCoyaUEd,2025-01-15T07:00:00.000Z
16.6,manual,,,1736910000000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,3fPNtI13bwOvS89tFNLwESYsruPKyb,2025-01-15T03:00:00.000Z
16.5,manual,,,1736895600000,manual,lhPgXholH77Fn9BvNjdSwlZuhxpV9l$0$manual$manual$0,n2KWILZ8ZguUMAThDzQE2Ly5cbvG4H,2025-01-14T23:00:00.000Z
